equipement;datetime;T_mu;debit_Ventulation
Baie_0003;17/09/2012;26,7686;45,2251
Baie_0003;18/09/2012;18,0759;47,9068
Baie_0003;19/09/2012;38,711;57,4316
Baie_0003;20/09/2012;25,7343;28,3308
Baie_0003;21/09/2012;42,9266;67,7722
Baie_0003;22/09/2012;52,9839;30,9346
Baie_0003;23/09/2012;34,2101;24,8682
Baie_0003;24/09/2012;-6,7848;20,3339
Baie_0003;25/09/2012;22,9457;29,55
Baie_0003;26/09/2012;34,5148;77,1583
Baie_0003;27/09/2012;89,276;81,8168
Baie_0003;28/09/2012;49,484;49,4131
Baie_0003;29/09/2012;36,9917;42,5332
Baie_0003;30/09/2012;42,5035;61,3372
Baie_0003;01/10/2012;17,0762;40,1678
Baie_0003;02/10/2012;53,3662;46,5393
Baie_0003;03/10/2012;11,1579;22,0178
Baie_0003;04/10/2012;59,8568;80,5517
Baie_0003;05/10/2012;60,7581;69,8482
Baie_0003;06/10/2012;53,9515;93,5467
Baie_0003;07/10/2012;48,8234;60,4523
Baie_0003;08/10/2012;-6,6334;35,4146
Baie_0003;10/10/2012;35,3511;67,9658
Baie_0003;11/10/2012;35,817;21,0337
Baie_0003;12/10/2012;26,7744;39,555
Baie_0003;13/10/2012;59,9726;47,8399
Baie_0003;14/10/2012;75,7038;56,3394
Baie_0003;15/10/2012;36,0613;64,2644
Baie_0003;16/10/2012;68,5599;64,9654
Baie_0003;17/10/2012;71,5194;70,5531
Baie_0003;18/10/2012;65,4725;32,184
Baie_0003;19/10/2012;10,2371;42,8126
Baie_0003;20/10/2012;41,7664;77,026
Baie_0003;21/10/2012;7,4903;48,014
Baie_0003;22/10/2012;58,0649;42,9131
Baie_0003;23/10/2012;49,8681;57,5631
Baie_0003;24/10/2012;32,0582;59,2675
Baie_0003;25/10/2012;72,6647;54,9571
Baie_0003;26/10/2012;58,6924;49,0267
Baie_0003;27/10/2012;-10,1333;21,8431
Baie_0003;28/10/2012;13,0764;47,3456
Baie_0003;29/10/2012;-21,1048;13,6899
Baie_0003;30/10/2012;26,9028;25,2215
Baie_0003;02/11/2012;36,859;23,861
Baie_0003;03/11/2012;10,7378;30,8808
Baie_0003;04/11/2012;25,9785;60,3425
Baie_0003;05/11/2012;46,8017;63,485
Baie_0003;06/11/2012;57,6826;60,6326
Baie_0003;07/11/2012;40,7706;34,8076
Baie_0003;08/11/2012;22,0034;41,4457
Baie_0003;09/11/2012;45,2703;59,0461
Baie_0003;10/11/2012;52,3284;66,8963
Baie_0003;11/11/2012;43,2625;41,9772
Baie_0003;12/11/2012;20,9022;64,4238
Baie_0003;13/11/2012;28,7809;53,7876
Baie_0003;14/11/2012;61,5033;47,3465
Baie_0003;15/11/2012;55,5268;53,5141
Baie_0003;16/11/2012;29,1237;28,0536
Baie_0003;17/11/2012;29,2794;40,4781
Baie_0003;18/11/2012;12,5877;41,6022
Baie_0003;19/11/2012;10,3549;39,0693
Baie_0003;20/11/2012;44,1501;83,9207
Baie_0003;21/11/2012;-6,1264;24,7828
Baie_0003;22/11/2012;27,1895;45,3286
Baie_0003;23/11/2012;46,0993;71,0634
Baie_0003;24/11/2012;-7,3932;34,1483
Baie_0003;25/11/2012;-4,5347;25,2515
Baie_0003;26/11/2012;12,9154;30,6453
Baie_0003;27/11/2012;70,5989;70,7814
Baie_0003;28/11/2012;17,45;16,481
Baie_0003;29/11/2012;17,6284;56,9599
Baie_0003;30/11/2012;62,4773;59,7514
Baie_0003;01/12/2012;9,9118;12,0286
Baie_0003;02/12/2012;37,5769;32,5652
Baie_0003;03/12/2012;5,5535;42,2828
Baie_0003;05/12/2012;20,0246;-5,7328
Baie_0003;06/12/2012;23,5676;5,5124
Baie_0003;07/12/2012;24,5795;57,1448
Baie_0003;08/12/2012;11,3909;46,7693
Baie_0003;09/12/2012;56,4925;47,8054
Baie_0003;10/12/2012;-18,8328;7,7023
Baie_0003;11/12/2012;56,0732;73,3083
Baie_0003;12/12/2012;-6,9708;28,0758
Baie_0003;13/12/2012;48,2033;16,2353
Baie_0003;14/12/2012;20,9654;24,1121
Baie_0003;15/12/2012;28,5801;35,344
Baie_0003;17/12/2012;32,5921;53,5899
Baie_0003;18/12/2012;6,3004;49,2506
Baie_0003;19/12/2012;7,5164;46,3266
Baie_0003;20/12/2012;59,3067;61,4302
Baie_0003;21/12/2012;9,7101;20,4474
Baie_0003;22/12/2012;18,2867;57,0566
Baie_0003;23/12/2012;-17,0359;25,3426
Baie_0003;24/12/2012;12,7124;35,2129
Baie_0003;25/12/2012;9,0109;32,9614
Baie_0003;26/12/2012;45,868;13,7517
Baie_0003;28/12/2012;75,0178;55,7981
Baie_0003;29/12/2012;-12,4822;48,1414
Baie_0003;30/12/2012;12,739;21,4281
Baie_0003;31/12/2012;22,0815;51,9791
Baie_0003;01/01/2013;39,935;34,0231
Baie_0003;02/01/2013;24,2174;27,8051
Baie_0003;03/01/2013;47,9669;41,4204
Baie_0003;04/01/2013;68,4057;62,2643
Baie_0003;05/01/2013;42,4835;35,2121
Baie_0003;06/01/2013;21,3702;28,7326
Baie_0003;07/01/2013;18,465;32,3858
Baie_0003;08/01/2013;39,7782;45,5858
Baie_0003;09/01/2013;13,3214;15,6297
Baie_0003;10/01/2013;33,5644;56,462
Baie_0003;11/01/2013;21,2279;51,3762
Baie_0003;12/01/2013;32,3551;43,7907
Baie_0003;13/01/2013;0,3207;2,2929
Baie_0003;14/01/2013;14,666;20,3414
Baie_0003;15/01/2013;11,4208;-8,1912
Baie_0003;16/01/2013;6,7111;75,1554
Baie_0003;17/01/2013;48,384;52,7377
Baie_0003;18/01/2013;35,7215;22,4504
Baie_0003;19/01/2013;10,2568;14,1092
Baie_0003;20/01/2013;-6,8365;35,0804
Baie_0003;21/01/2013;2,5419;49,6842
Baie_0003;22/01/2013;42,2091;40,5086
Baie_0003;24/01/2013;49,7387;45,515
Baie_0003;25/01/2013;62,2894;42,6683
Baie_0003;26/01/2013;19,6403;9,6263
Baie_0003;27/01/2013;50,1941;38,0525
Baie_0003;28/01/2013;32,4089;21,7259
Baie_0003;29/01/2013;-2,9069;52,3472
Baie_0003;30/01/2013;23,0357;11,1677
Baie_0003;31/01/2013;29,2648;28,5863
Baie_0003;01/02/2013;30,4662;50,4587
Baie_0003;02/02/2013;23,4222;60,8779
Baie_0003;03/02/2013;26,1932;79,6888
Baie_0003;04/02/2013;34,9424;71,9828
Baie_0003;05/02/2013;27,8339;28,3725
Baie_0003;06/02/2013;-9,2167;34,4948
Baie_0003;07/02/2013;63,0217;41,5719
Baie_0003;08/02/2013;25,6211;64,3894
Baie_0003;09/02/2013;40,1447;51,7121
Baie_0003;10/02/2013;40,4877;42,2606
Baie_0003;11/02/2013;49,704;35,6624
Baie_0003;12/02/2013;-19,8985;34,3749
Baie_0003;13/02/2013;61,658;57,6243
Baie_0003;14/02/2013;23,0144;49,4772
Baie_0003;15/02/2013;16,0757;69,5262
Baie_0003;16/02/2013;21,0093;8,8685
Baie_0003;17/02/2013;-3,8377;38,1422
Baie_0003;18/02/2013;32,8647;52,3135
Baie_0003;19/02/2013;16,4795;67,6417
Baie_0003;20/02/2013;20,9128;44,4527
Baie_0003;21/02/2013;43,1175;48,4736
Baie_0003;22/02/2013;-0,2309;30,7197
Baie_0003;23/02/2013;78,8344;58,6804
Baie_0003;24/02/2013;18,5357;24,7588
Baie_0003;25/02/2013;39,4754;33,0531
Baie_0003;26/02/2013;13,6838;49,3852
Baie_0003;27/02/2013;25,2888;84,7142
Baie_0003;28/02/2013;51,2447;72,4182
Baie_0003;01/03/2013;19,4467;39,6192
Baie_0003;02/03/2013;-20,016;18,3077
Baie_0003;03/03/2013;50,12;18,6814
Baie_0003;04/03/2013;55,4738;37,5596
Baie_0003;05/03/2013;15,8892;29,3745
Baie_0003;06/03/2013;29,5469;40,38
Baie_0003;07/03/2013;26,2128;5,6095
Baie_0003;08/03/2013;-29,1671;8,7578
Baie_0003;09/03/2013;43,9526;56,1042
Baie_0003;10/03/2013;28,892;-2,6306
Baie_0003;11/03/2013;-3,3195;26,6574
Baie_0003;12/03/2013;23,1671;44,5922
Baie_0003;13/03/2013;49,0512;51,3293
Baie_0003;14/03/2013;19,3825;59,3037
Baie_0003;15/03/2013;19,6669;19,771
Baie_0003;19/03/2013;1,6378;35,6354
Baie_0003;20/03/2013;25,7053;23,1624
Baie_0003;21/03/2013;9,1722;41,1592
Baie_0003;22/03/2013;-30,3815;-2,4184
Baie_0003;23/03/2013;7,1423;5,2385
Baie_0003;24/03/2013;54,9155;52,2171
Baie_0003;25/03/2013;62,8581;51,3198
Baie_0003;26/03/2013;55,3525;53,2321
Baie_0003;27/03/2013;-12,4688;35,984
Baie_0003;28/03/2013;51,5447;56,5985
Baie_0003;29/03/2013;27,3709;26,8528
Baie_0003;30/03/2013;5,6693;37,2602
Baie_0003;31/03/2013;13,7635;72,7291
Baie_0003;01/04/2013;64,0298;66,3438
Baie_0003;02/04/2013;52,5501;56,3356
Baie_0003;03/04/2013;54,5521;65,713
Baie_0003;04/04/2013;13,8707;42,7614
Baie_0003;05/04/2013;40,2571;67,6781
Baie_0003;06/04/2013;27,2399;2,4082
Baie_0003;07/04/2013;28,4434;41,3365
Baie_0003;08/04/2013;23,7418;41,3572
Baie_0003;09/04/2013;70,8866;45,834
Baie_0003;10/04/2013;91,1001;55,8961
Baie_0003;11/04/2013;59,4274;47,7109
Baie_0003;12/04/2013;-10,4754;18,5558
Baie_0003;13/04/2013;49,6084;44,4254
Baie_0003;14/04/2013;10,6693;61,5506
Baie_0003;15/04/2013;34,5445;90,9436
Baie_0003;16/04/2013;24,7573;-0,633
Baie_0003;17/04/2013;36,2637;48,882
Baie_0003;18/04/2013;17,7395;47,9199
Baie_0003;19/04/2013;15,6535;50,4272
Baie_0003;20/04/2013;30,4929;58,0005
Baie_0003;21/04/2013;39,4711;14,4551
Baie_0003;22/04/2013;31,4385;21,2928
Baie_0003;23/04/2013;15,2842;26,8501
Baie_0003;25/04/2013;32,1286;24,5948
Baie_0003;26/04/2013;14,354;53,9233
Baie_0003;27/04/2013;57,2441;61,0899
Baie_0003;28/04/2013;25,1743;65,8849
Baie_0003;29/04/2013;41,7559;41,6088
Baie_0003;30/04/2013;56,6024;33,8511
Baie_0003;01/05/2013;20,8774;54,7451
Baie_0003;02/05/2013;17,9155;43,6399
Baie_0003;03/05/2013;17,4835;27,359
Baie_0003;04/05/2013;53,2116;65,3799
Baie_0003;05/05/2013;18,5936;47,0813
Baie_0003;06/05/2013;43,7729;63,7518
Baie_0003;08/05/2013;36,7947;69,954
Baie_0003;09/05/2013;33,3492;86,9645
Baie_0003;10/05/2013;57,7656;70,5404
Baie_0003;11/05/2013;1,2998;55,4243
Baie_0003;12/05/2013;75,4564;57,6213
Baie_0003;13/05/2013;76,77;67,2176
Baie_0003;14/05/2013;50,3379;36,3101
Baie_0003;15/05/2013;41,6854;36,6885
Baie_0003;16/05/2013;63,2356;69,1616
Baie_0003;17/05/2013;28,9817;72,2283
Baie_0003;18/05/2013;49,3386;78,8175
Baie_0003;19/05/2013;10,2206;39,4424
Baie_0003;20/05/2013;21,6529;58,8134
Baie_0003;21/05/2013;57,18;72,3426
Baie_0003;22/05/2013;32,3269;74,9201
Baie_0003;23/05/2013;52,8479;53,044
Baie_0003;24/05/2013;89,9403;70,4304
Baie_0003;25/05/2013;37,5598;51,651
Baie_0003;26/05/2013;98,0848;83,6679
Baie_0003;27/05/2013;50,4096;47,8358
Baie_0003;28/05/2013;16,039;27,5744
Baie_0003;29/05/2013;27,3375;50,3548
Baie_0003;30/05/2013;65,9099;58,7593
Baie_0003;31/05/2013;81,0083;84,0797
Baie_0003;01/06/2013;49,3763;5,4002
Baie_0003;02/06/2013;40,0942;14,6778
Baie_0003;03/06/2013;77,2279;-0,4627
Baie_0003;05/06/2013;78,0125;6,6911
Baie_0003;06/06/2013;100,6816;33,0548
Baie_0003;07/06/2013;51,2593;-21,0665
Baie_0003;08/06/2013;102,8415;28,4354
Baie_0003;09/06/2013;46,2597;-33,0905
Baie_0003;10/06/2013;48,683;-15,612
Baie_0003;11/06/2013;97,3406;9,2417
Baie_0003;12/06/2013;59,2121;-1,1509
Baie_0003;13/06/2013;76,7768;13,1467
Baie_0003;14/06/2013;38,0438;0,9972
Baie_0003;15/06/2013;81,5235;12,1418
Baie_0003;16/06/2013;82,6807;29,3389
Baie_0003;17/06/2013;63,4593;0,4219
Baie_0003;18/06/2013;28,256;-36,4403
Baie_0003;19/06/2013;71,1071;-4,8027
Baie_0003;20/06/2013;82,0569;8,4829
Baie_0003;21/06/2013;29,8039;-11,8245
Baie_0003;22/06/2013;27,6975;4,2504
Baie_0003;23/06/2013;57,7105;25,918
Baie_0003;24/06/2013;107,6386;35,1131
Baie_0003;25/06/2013;75,8545;2,7451
Baie_0003;26/06/2013;85,8113;35,0026
Baie_0003;27/06/2013;24,1086;-0,4348
Baie_0003;28/06/2013;65,6774;18,1299
Baie_0003;29/06/2013;81,3518;29,4321
Baie_0003;30/06/2013;109,7159;36,5723
Baie_0003;01/07/2013;32,0844;-20,2893
Baie_0003;03/07/2013;48,2454;23,8441
Baie_0003;04/07/2013;71,6017;21,784
Baie_0003;05/07/2013;70,5696;42,0292
Baie_0003;06/07/2013;38,607;-8,3408
Baie_0003;07/07/2013;76,6639;15,5571
Baie_0003;08/07/2013;63,0593;-6,2596
Baie_0003;09/07/2013;12,4151;4,471
Baie_0003;10/07/2013;17,6758;-10,4817
Baie_0003;12/07/2013;60,8577;-21,8831
Baie_0003;13/07/2013;54,2044;1,4269
Baie_0003;14/07/2013;53,4357;-18,7855
Baie_0003;15/07/2013;33,8178;-19,2503
Baie_0003;16/07/2013;76,6407;23,122
Baie_0003;17/07/2013;52,8434;1,2391
Baie_0003;18/07/2013;67,6541;9,4932
Baie_0003;19/07/2013;53,9464;-7,4816
Baie_0003;20/07/2013;50,0937;16,7456
Baie_0003;21/07/2013;49,4338;25,925
Baie_0003;22/07/2013;51,3549;-20,3904
Baie_0003;23/07/2013;66,9737;32,5146
Baie_0003;24/07/2013;66,655;-10,3302
Baie_0003;25/07/2013;67,1765;30,2381
Baie_0003;26/07/2013;48,6429;-18,773
Baie_0003;27/07/2013;86,9067;11,3905
Baie_0003;28/07/2013;26,2802;11,339
Baie_0003;29/07/2013;60,3603;4,2905
Baie_0003;30/07/2013;39,6844;8,8737
Baie_0003;31/07/2013;32,2008;10,3909
Baie_0003;02/08/2013;75,1248;25,2368
Baie_0003;03/08/2013;30,5469;-10,7187
Baie_0003;04/08/2013;46,5324;38,253
Baie_0003;05/08/2013;53,8877;35,745
Baie_0003;06/08/2013;65,7232;-19,1675
Baie_0003;07/08/2013;100,0765;8,7496
Baie_0003;08/08/2013;97,998;10,2625
Baie_0003;09/08/2013;85,1203;23,5856
Baie_0003;10/08/2013;59,0709;-2,4629
Baie_0003;11/08/2013;85,8092;30,2189
Baie_0003;12/08/2013;22,2104;-0,1572
Baie_0003;13/08/2013;57,7454;-12,2395
Baie_0003;14/08/2013;50,1974;-12,1799
Baie_0003;15/08/2013;73,5478;5,7534
Baie_0003;16/08/2013;63,6472;-4,486
Baie_0003;17/08/2013;68,8608;12,1579
Baie_0003;18/08/2013;47,8048;1,7023
Baie_0003;19/08/2013;25,7178;-0,9177
Baie_0003;20/08/2013;62,7804;23,2458
Baie_0003;21/08/2013;39,7074;-4,81
Baie_0003;22/08/2013;33,2576;-3,6995
Baie_0003;23/08/2013;58,4698;-3,7747
Baie_0003;24/08/2013;92,1606;12,1838
Baie_0003;25/08/2013;69,2392;31,5194
Baie_0003;26/08/2013;70,8746;11,3848
Baie_0003;27/08/2013;75,4008;28,6313
Baie_0003;28/08/2013;42,8789;14,3595
Baie_0003;29/08/2013;57,6654;-27,9528
Baie_0003;30/08/2013;62,3499;-17,385
Baie_0003;31/08/2013;62,3559;11,2465
Baie_0003;01/09/2013;62,0466;80,1535
Baie_0003;02/09/2013;23,0871;42,8891
Baie_0003;03/09/2013;-15,39;35,3772
Baie_0003;05/09/2013;36,0336;49,1208
Baie_0003;06/09/2013;51,9313;79,0589
Baie_0003;07/09/2013;42,5356;32,0563
Baie_0003;08/09/2013;40,6957;36,1513
Baie_0003;09/09/2013;-0,4975;48,4639
Baie_0003;10/09/2013;79,1293;69,2805
Baie_0003;11/09/2013;29,6123;44,3475
Baie_0003;12/09/2013;50,1639;27,4556
Baie_0003;13/09/2013;63,2661;46,9399
Baie_0003;14/09/2013;61,9297;65,6295
Baie_0003;15/09/2013;89,3523;80,712
Baie_0003;16/09/2013;54,6161;35,0246
Baie_0003;17/09/2013;33,7294;20,692
Baie_0003;18/09/2013;42,4752;74,1888
Baie_0003;19/09/2013;34,7312;54,1735
Baie_0003;20/09/2013;26,1939;47,3184
Baie_0003;21/09/2013;25,6886;41,7701
Baie_0003;22/09/2013;57,3285;36,2804
Baie_0003;23/09/2013;48,2229;53,7755
Baie_0003;24/09/2013;55,8913;27,5565
Baie_0003;25/09/2013;62,9849;74,77
Baie_0003;26/09/2013;16,079;37,583
Baie_0003;27/09/2013;71,9822;56,4598
Baie_0003;28/09/2013;25,8818;26,8035
Baie_0003;29/09/2013;43,744;90,5218
Baie_0003;30/09/2013;66,3626;53,4186
Baie_0003;01/10/2013;86,4251;80,1298
Baie_0003;03/10/2013;19,7784;24,3114
Baie_0003;04/10/2013;22,9472;62,1864
Baie_0003;05/10/2013;40,3796;54,383
Baie_0003;06/10/2013;1,1413;36,5811
Baie_0003;07/10/2013;64,1064;46,6356
Baie_0003;08/10/2013;47,7239;33,2167
Baie_0003;09/10/2013;41,7673;52,5966
Baie_0003;10/10/2013;73,456;73,9576
Baie_0003;11/10/2013;18,0689;60,0793
Baie_0003;12/10/2013;77,5148;77,6011
Baie_0003;13/10/2013;36,7113;46,6498
Baie_0003;14/10/2013;51,2006;44,7183
Baie_0003;15/10/2013;-0,8745;40,0172
Baie_0003;16/10/2013;29,5444;22,3888
Baie_0003;17/10/2013;42,3659;52,9057
Baie_0003;18/10/2013;27,2417;53,4215
Baie_0003;19/10/2013;42,1066;65,9696
Baie_0003;20/10/2013;-24,6333;21,8013
Baie_0003;21/10/2013;40,1999;51,427
Baie_0003;22/10/2013;-5,1103;23,1629
Baie_0003;23/10/2013;77,6299;49,2386
Baie_0003;24/10/2013;54,5491;78,5585
Baie_0003;25/10/2013;48,301;71,5029
Baie_0003;26/10/2013;53,145;55,5573
Baie_0003;27/10/2013;93,0359;63,9817
Baie_0003;28/10/2013;34,2925;29,517
Baie_0003;29/10/2013;53,5021;49,7896
Baie_0003;30/10/2013;75,0946;87,035
Baie_0003;31/10/2013;56,2474;27,8848
Baie_0003;01/11/2013;0,0374;33,5226
Baie_0003;02/11/2013;44,2853;45,9901
Baie_0003;03/11/2013;52,8312;34,4774
Baie_0003;05/11/2013;58,0931;52,1715
Baie_0003;06/11/2013;57,5449;58,4655
Baie_0003;07/11/2013;85,2671;73,7788
Baie_0003;08/11/2013;17,6423;61,5045
Baie_0003;09/11/2013;70,5765;49,4666
Baie_0003;10/11/2013;35,7514;20,6839
Baie_0003;11/11/2013;46,5359;35,3694
Baie_0003;12/11/2013;50,3357;44,0377
Baie_0003;13/11/2013;11,8649;51,3757
Baie_0003;14/11/2013;3,4537;54,5367
Baie_0003;15/11/2013;49,5704;60,7804
Baie_0003;16/11/2013;36,2043;34,6313
Baie_0003;17/11/2013;33,6325;29,102
Baie_0003;18/11/2013;52,0948;59,0806
Baie_0003;19/11/2013;40,5339;15,8339
Baie_0003;20/11/2013;22,9962;20,4292
Baie_0003;21/11/2013;39,5433;52,6421
Baie_0003;22/11/2013;61,0704;63,4029
Baie_0003;23/11/2013;55,5705;34,5162
Baie_0003;24/11/2013;31,1847;24,7642
Baie_0003;25/11/2013;-7,0828;35,4531
Baie_0003;26/11/2013;47,3396;49,0737
Baie_0003;27/11/2013;21,8274;50,1622
Baie_0003;28/11/2013;4,3701;12,7796
Baie_0003;29/11/2013;-17,1184;30,336
Baie_0003;30/11/2013;12,0864;27,812
Baie_0003;01/12/2013;16,4378;38,395
Baie_0003;02/12/2013;23,7047;47,701
Baie_0003;04/12/2013;26,3864;12,3114
Baie_0003;05/12/2013;21,3766;22,2493
Baie_0003;06/12/2013;5,8629;46,1976
Baie_0003;07/12/2013;55,7905;47,7812
Baie_0003;08/12/2013;40,9722;21,5559
Baie_0003;09/12/2013;38,7631;54,5518
Baie_0003;10/12/2013;8,1322;37,3765
Baie_0003;11/12/2013;73,4088;44,5008
Baie_0003;12/12/2013;35,3642;11,9095
Baie_0003;13/12/2013;32,2907;52,7055
Baie_0003;14/12/2013;58,4511;58,9019
Baie_0003;15/12/2013;-19,4075;13,7672
Baie_0003;16/12/2013;54,7171;36,1207
Baie_0003;17/12/2013;64,0979;38,8933
Baie_0003;18/12/2013;56,071;77,131
Baie_0003;19/12/2013;3,7333;12,7198
Baie_0003;20/12/2013;-14,8075;37,7475
Baie_0003;21/12/2013;48,8375;24,1095
Baie_0003;22/12/2013;41,888;34,7995
Baie_0003;23/12/2013;16,882;36,4458
Baie_0003;24/12/2013;56,6356;23,3232
Baie_0003;25/12/2013;61,3631;46,4771
Baie_0003;26/12/2013;46,6946;74,6977
Baie_0003;27/12/2013;32,6977;68,2052
Baie_0003;28/12/2013;68,3069;45,0085
Baie_0003;29/12/2013;42,4434;35,6966
Baie_0003;30/12/2013;10,8933;26,9159
Baie_0003;31/12/2013;11,7697;23,4545
Baie_0003;01/01/2014;61,608;54,2791
Baie_0003;03/01/2014;33,5422;45,4524
Baie_0003;04/01/2014;8,7512;31,5198
Baie_0003;05/01/2014;72,5477;65,7332
Baie_0003;06/01/2014;22,3434;15,3879
Baie_0003;07/01/2014;27,4384;35,3876
Baie_0003;08/01/2014;77,8881;61,741
Baie_0003;09/01/2014;75,3247;60,0127
Baie_0003;10/01/2014;7,8611;32,9227
Baie_0003;11/01/2014;48,3706;13,7921
Baie_0003;12/01/2014;29,9458;67,6469
Baie_0003;13/01/2014;-8,5467;12,6906
Baie_0003;14/01/2014;7,1256;58,1714
Baie_0003;15/01/2014;12,1071;41,4775
Baie_0003;16/01/2014;17,442;35,3366
Baie_0003;17/01/2014;35,8846;1,7071
Baie_0003;18/01/2014;30,0851;23,9918
Baie_0003;19/01/2014;32,0847;26,2804
Baie_0003;20/01/2014;64,1074;46,909
Baie_0003;21/01/2014;19,2953;49,9138
Baie_0003;22/01/2014;41,4656;25,1462
Baie_0003;23/01/2014;15,5307;42,066
Baie_0003;24/01/2014;9,0034;1,1482
Baie_0003;25/01/2014;24,8098;22,7949
Baie_0003;26/01/2014;38,2898;20,1207
Baie_0003;27/01/2014;28,6119;63,6691
Baie_0003;28/01/2014;9,3624;30,8497
Baie_0003;29/01/2014;4,7548;56,4462
Baie_0003;30/01/2014;-3,6857;13,7399
Baie_0003;31/01/2014;6,1518;34,6508
Baie_0003;01/02/2014;24,0387;52,4569
Baie_0003;02/02/2014;-26,88;18,6445
Baie_0003;03/02/2014;7,5955;42,5429
Baie_0003;05/02/2014;67,698;32,7283
Baie_0003;06/02/2014;7,0577;9,4258
Baie_0003;07/02/2014;43,8532;65,1895
Baie_0003;08/02/2014;65,2029;36,9654
Baie_0003;09/02/2014;3,4408;16,3552
Baie_0003;10/02/2014;39,5738;54,6004
Baie_0003;11/02/2014;66,1415;37,3305
Baie_0003;12/02/2014;35,3265;32,6303
Baie_0003;13/02/2014;31,0846;58,098
Baie_0003;14/02/2014;3,669;5,0295
Baie_0003;15/02/2014;46,3235;60,3269
Baie_0003;16/02/2014;-16,0313;24,6029
Baie_0003;17/02/2014;63,535;34,6907
Baie_0003;18/02/2014;51,2986;78,5659
Baie_0003;19/02/2014;53,7343;59,1929
Baie_0003;20/02/2014;44,6811;26,1638
Baie_0003;21/02/2014;41,8304;59,3093
Baie_0003;22/02/2014;-22,0309;26,2928
Baie_0003;23/02/2014;32,7561;23,2027
Baie_0003;24/02/2014;10,6314;38,8071
Baie_0003;25/02/2014;39,4903;33,641
Baie_0003;26/02/2014;65,9906;62,0686
Baie_0003;27/02/2014;24,5815;14,7651
Baie_0003;28/02/2014;67,1116;64,8813
Baie_0003;01/03/2014;30,4655;64,5023
Baie_0003;02/03/2014;33,1809;61,1513
Baie_0003;03/03/2014;39,5824;23,2981
Baie_0003;05/03/2014;53,7816;69,3827
Baie_0003;06/03/2014;24,4223;63,627
Baie_0003;07/03/2014;1,6485;29,5666
Baie_0003;08/03/2014;54,4154;34,6087
Baie_0003;09/03/2014;36,0418;2,7469
Baie_0003;10/03/2014;63,2432;68,9287
Baie_0003;11/03/2014;30,0614;6,2111
Baie_0003;12/03/2014;17,4964;48,6526
Baie_0003;13/03/2014;63,7142;46,8661
Baie_0003;14/03/2014;22,9238;37,2344
Baie_0003;15/03/2014;43,6253;51,8351
Baie_0003;16/03/2014;-13,8872;18,0208
Baie_0003;17/03/2014;27,0275;9,409
Baie_0003;18/03/2014;19,931;52,3138
Baie_0003;19/03/2014;-2,6726;35,0646
Baie_0003;20/03/2014;16,2066;40,6405
Baie_0003;21/03/2014;28,2452;73,5178
Baie_0003;22/03/2014;-30,1472;19,6112
Baie_0003;23/03/2014;51,1989;37,8987
Baie_0003;24/03/2014;-0,3131;23,23
Baie_0003;25/03/2014;43,9446;36,1631
Baie_0003;26/03/2014;21,1017;42,8492
Baie_0003;27/03/2014;18,315;16,0049
Baie_0003;28/03/2014;-1,4966;11,8548
Baie_0003;29/03/2014;34,2813;35,8172
Baie_0003;30/03/2014;32,955;68,2855
Baie_0003;31/03/2014;65,1214;30,8358
Baie_0003;01/04/2014;54,1712;62,2974
Baie_0003;03/04/2014;3,4074;27,5133
Baie_0003;04/04/2014;52,6226;27,5374
Baie_0003;05/04/2014;27,633;49,8874
Baie_0003;06/04/2014;38,027;67,4891
Baie_0003;07/04/2014;59,9905;25,8178
Baie_0003;08/04/2014;56,6979;29,8748
Baie_0003;09/04/2014;40,3424;54,1552
Baie_0003;10/04/2014;38,2754;57,2706
Baie_0003;11/04/2014;16,5746;49,2232
Baie_0003;12/04/2014;60,5268;59,7137
Baie_0003;13/04/2014;63,2863;82,8389
Baie_0003;14/04/2014;29,4947;6,7878
Baie_0003;15/04/2014;86,69;73,2978
Baie_0003;17/04/2014;80,6326;78,1848
Baie_0003;18/04/2014;6,546;39,7977
Baie_0003;19/04/2014;46,6798;43,6318
Baie_0003;20/04/2014;33,3053;65,6773
Baie_0003;21/04/2014;23,6758;38,4316
Baie_0003;22/04/2014;60,3966;41,7466
Baie_0003;23/04/2014;15,397;41,2873
Baie_0003;24/04/2014;48,1219;65,2325
Baie_0003;25/04/2014;24,6071;40,8629
Baie_0003;26/04/2014;68,6827;65,8345
Baie_0003;27/04/2014;32,5023;68,1959
Baie_0003;28/04/2014;46,1889;14,4938
Baie_0003;29/04/2014;29,5164;33,0951
Baie_0003;30/04/2014;34,5724;52,471
Baie_0003;01/05/2014;83,9132;76,1073
Baie_0003;02/05/2014;-3,9009;26,405
Baie_0003;03/05/2014;52,1511;24,2652
Baie_0003;04/05/2014;74,016;59,2194
Baie_0003;05/05/2014;64,0505;67,3613
Baie_0003;06/05/2014;63,8479;67,2663
Baie_0003;08/05/2014;24,4515;42,5416
Baie_0003;09/05/2014;62,892;43,7829
Baie_0003;10/05/2014;52,7982;55,0774
Baie_0003;11/05/2014;70,9721;65,0384
Baie_0003;12/05/2014;43,4232;30,6096
Baie_0003;13/05/2014;14,9986;25,5298
Baie_0003;14/05/2014;22,4977;26,6822
Baie_0003;15/05/2014;84,3381;81,0837
Baie_0003;16/05/2014;60,8196;75,5264
Baie_0003;17/05/2014;28,6038;48,0493
Baie_0003;18/05/2014;37,3007;25,9927
